#proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type
420853	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
420853	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
420853	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
420853	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
420853	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
420853	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Styrene degradation	Biodegradation of Xenobiotics	METABOLIC
420871	1.1.3.15	(S)-2-hydroxy-acid oxidase.	(S)-2-hydroxy-acid + O(2) = 2-oxo acid + H(2)O(2).	FMN.	\N	Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
420880	2.1.1.60	Calmodulin-lysine N-methyltransferase.	S-adenosyl-L-methionine + calmodulin L-lysine = S-adenosyl-L- homocysteine + calmodulin N6-methyl-L-lysine.	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC
420882	1.1.2.4	D-lactate dehydrogenase (cytochrome).	(R)-lactate + 2 ferricytochrome c = pyruvate + 2 ferrocytochrome c.	FAD.	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
420893	2.3.-.-	Acyltransferases.	\N	\N	\N	\N	\N	\N
420904	3.1.1.47	2-acetyl-1-alkylglycerophosphocholine esterase.	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine + H(2)O = 1-alkyl-sn- glycero-3-phosphocholine + acetate.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
420952	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
420964	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
420964	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	  DNA polymerase	REPLICATION AND REPAIR	REGULATORY
420964	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
421015	3.-.-.-	Hydrolases.	\N	\N	\N	\N	\N	\N
421056	6.3.2.-	Acid--D-amino-acid ligases (peptide synthases).	\N	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
421056	6.3.2.-	Acid--D-amino-acid ligases (peptide synthases).	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
421070	3.1.1.3	Triacylglycerol lipase.	Triacylglycerol + H(2)O = diacylglycerol + a fatty acid anion.	\N	Hepatic lipase deficiency; MIM:151670. Congenital lipase deficiency; MIM:246600. Wolman disease; MIM:278000.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
421104	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N
421108	3.1.1.23	Acylglycerol lipase.	Hydrolyses glycerol monoesters of long-chain fatty acids.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
421109	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N
421114	6.4.1.1	Pyruvate carboxylase.	ATP + pyruvate + HCO(3)(-) = ADP + phosphate + oxaloacetate.	Biotin; Manganese or Zinc.	Pyruvate carboxylase deficiency; MIM:266150.	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
421114	6.4.1.1	Pyruvate carboxylase.	ATP + pyruvate + HCO(3)(-) = ADP + phosphate + oxaloacetate.	Biotin; Manganese or Zinc.	Pyruvate carboxylase deficiency; MIM:266150.	Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC
421114	6.4.1.1	Pyruvate carboxylase.	ATP + pyruvate + HCO(3)(-) = ADP + phosphate + oxaloacetate.	Biotin; Manganese or Zinc.	Pyruvate carboxylase deficiency; MIM:266150.	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
421124	3.1.3.3	Phosphoserine phosphatase.	Phosphoserine + H(2)O = serine + phosphate.	\N	\N	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
421134	1.10.2.2	Ubiquinol--cytochrome c reductase.	QH(2) + 2 ferricytochrome c = Q + 2 ferrocytochrome c.	\N	\N	Oxidative phosphorylation	Energy Metabolism	METABOLIC
421157	2.7.1.78	Polynucleotide 5'-hydroxyl-kinase.	ATP + 5'-dephospho-DNA = ADP + 5'-phospho-DNA.	\N	\N	\N	\N	\N
421158	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N
421174	5.4.2.3	Phosphoacetylglucosamine mutase.	N-acetyl-D-glucosamine 1-phosphate = N-acetyl-D-glucosamine 6-phosphate.	\N	\N	Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
421227	2.1.1.34	tRNA (guanosine-2'-O-)-methyltransferase.	S-adenosyl-L-methionine + tRNA = S-adenosyl-L-homocysteine + tRNA containing 2'-O-methylguanosine.	\N	\N	\N	\N	\N
421281	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC
421314	2.4.2.9	Uracil phosphoribosyltransferase.	UMP + diphosphate = uracil + 5-phospho-alpha-D-ribose 1-diphosphate.	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
421331	2.3.1.24	Sphingosine N-acyltransferase.	Acyl-CoA + sphingosine = CoA + N-acylsphingosine.	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
421331	2.3.1.24	Sphingosine N-acyltransferase.	Acyl-CoA + sphingosine = CoA + N-acylsphingosine.	\N	\N	Sphingophospholipid biosynthesis	Metabolism of Complex Lipids	METABOLIC
421365	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
421367	2.3.1.88	Peptide alpha-N-acetyltransferase.	Acetyl-CoA + peptide = CoA + N-acetylpeptide.	\N	\N	\N	\N	\N
421368	3.4.23.-	Aspartic endopeptidases.	\N	\N	\N	\N	\N	\N
421373	3.4.24.13	IgA-specific metalloendopeptidase.	Acts on hinge region of heavy chains of human IgA immunoglobulin, cleaving exclusively Pro-|-Thr and Pro-|-Ser bonds.	\N	\N	\N	\N	\N
421412	3.4.21.48	Cerevisin.	Hydrolysis of proteins with broad specificity, and of BZ-Arg-OET > Ac-Tyr-OET. Does not hydrolyse peptide amides.	\N	\N	\N	\N	\N
421421	3.5.1.-	In linear amides.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
421421	3.5.1.-	In linear amides.	\N	\N	\N	Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
421421	3.5.1.-	In linear amides.	\N	\N	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
421421	3.5.1.-	In linear amides.	\N	\N	\N	Lipopolysaccharide biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
421423	2.7.2.3	Phosphoglycerate kinase.	ATP + 3-phospho-D-glycerate = ADP + 3-phospho-D-glyceroyl phosphate.	\N	Hemolytic anemia due to phosphoglycerate kinase deficiency; MIM:311800.	Carbon fixation	Energy Metabolism	METABOLIC
421423	2.7.2.3	Phosphoglycerate kinase.	ATP + 3-phospho-D-glycerate = ADP + 3-phospho-D-glyceroyl phosphate.	\N	Hemolytic anemia due to phosphoglycerate kinase deficiency; MIM:311800.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
421465	5.3.1.23	5-methylthioribose-1-phosphate isomerase.	5-methylthio-5-deoxy-D-ribose 1-phosphate = 5-methylthio-5-deoxy-D- ribulose 1-phosphate.	\N	\N	\N	\N	\N
421512	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).	\N	\N	\N	\N	\N
421524	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC
421545	4.2.1.17	Enoyl-CoA hydratase.	(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid metabolism	Lipid Metabolism	METABOLIC
421545	4.2.1.17	Enoyl-CoA hydratase.	(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	beta-Alanine metabolism	Metabolism of Other Amino Acids	METABOLIC
421545	4.2.1.17	Enoyl-CoA hydratase.	(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
421545	4.2.1.17	Enoyl-CoA hydratase.	(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Lysine degradation	Amino Acid Metabolism	METABOLIC
421545	4.2.1.17	Enoyl-CoA hydratase.	(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid biosynthesis (path 2)	Lipid Metabolism	METABOLIC
421545	4.2.1.17	Enoyl-CoA hydratase.	(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
421545	4.2.1.17	Enoyl-CoA hydratase.	(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
421545	4.2.1.17	Enoyl-CoA hydratase.	(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC
421545	4.2.1.17	Enoyl-CoA hydratase.	(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
421562	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Bile acid biosynthesis	Lipid Metabolism	METABOLIC
421562	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
421562	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
421562	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
421562	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC
421586	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
421586	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
421658	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).	\N	\N	\N	\N	\N
421679	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC
421694	4.2.1.9	Dihydroxy-acid dehydratase.	2,3-dihydroxy-3-methylbutanoate = 3-methyl-2-oxobutanoate + H(2)O.	\N	\N	Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
421694	4.2.1.9	Dihydroxy-acid dehydratase.	2,3-dihydroxy-3-methylbutanoate = 3-methyl-2-oxobutanoate + H(2)O.	\N	\N	Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC
421753	3.4.22.-	Cysteine endopeptidases.	\N	\N	\N	\N	\N	\N
421772	1.11.1.9	Glutathione peroxidase.	2 glutathione + H(2)O(2) = oxidized glutathione + 2 H(2)O.	Selenium.	Hemolytic anemia due to glutathione peroxidase deficiency; MIM:138320.	Glutathione metabolism	Metabolism of Other Amino Acids	METABOLIC
421813	3.1.-.-	Acting on ester bonds.	\N	\N	\N	\N	\N	\N
421842	3.4.19.12	Ubiquitinyl hydrolase 1.	Thiol-dependent hydrolysis of ester, thiolester, amide, peptide and isopeptide bonds formed by the C-terminal Gly of ubiquitin (a 76-residue protein attached to proteins as an intracellular targeting signal).	\N	\N	\N	\N	\N
421869	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
421880	2.1.1.59	[Cytochrome c]-lysine N-methyltransferase.	S-adenosyl-L-methionine + [cytochrome c] L-lysine = S-adenosyl-L- homocysteine + [cytochrome c] N6-methyl-L-lysine.	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC
421895	1.11.1.5	Cytochrome-c peroxidase.	2 ferrocytochrome c + H(2)O(2) = 2 ferricytochrome c + 2 H(2)O.	Heme.	\N	\N	\N	\N
421921	3.6.3.29	Molybdate-transporting ATPase.	ATP + H(2)O + molybdate(Out) = ADP + phosphate + molybdate(In).	\N	\N	\N	\N	\N
421940	3.4.21.48	Cerevisin.	Hydrolysis of proteins with broad specificity, and of BZ-Arg-OET > Ac-Tyr-OET. Does not hydrolyse peptide amides.	\N	\N	\N	\N	\N
421959	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC
421989	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
422038	6.1.1.22	Asparagine--tRNA ligase.	ATP + L-asparagine + tRNA(Asn) = AMP + diphosphate + L-asparaginyl- tRNA(Asn).	\N	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
422038	6.1.1.22	Asparagine--tRNA ligase.	ATP + L-asparagine + tRNA(Asn) = AMP + diphosphate + L-asparaginyl- tRNA(Asn).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
422068	2.7.7.13	Mannose-1-phosphate guanylyltransferase.	GTP + alpha-D-mannose 1-phosphate = diphosphate + GDP-mannose.	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
422071	3.6.4.-	Acting on acid anhydrides; involved in cellular and	\N	\N	\N	\N	\N	\N
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	O-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Peptidoglycan biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Blood group glycolipid biosynthesis - lact series	Metabolism of Complex Lipids	METABOLIC
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Blood group glycolipid biosynthesis - neolact series	Metabolism of Complex Lipids	METABOLIC
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Globoside metabolism	Metabolism of Complex Lipids	METABOLIC
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Chondroitin / heparan sulfate biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Keratan sulfate biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
422097	2.4.1.-	Hexosyltransferases.	\N	\N	\N	N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
422102	3.-.-.-	Hydrolases.	\N	\N	\N	\N	\N	\N
422112	3.4.19.12	Ubiquitinyl hydrolase 1.	Thiol-dependent hydrolysis of ester, thiolester, amide, peptide and isopeptide bonds formed by the C-terminal Gly of ubiquitin (a 76-residue protein attached to proteins as an intracellular targeting signal).	\N	\N	\N	\N	\N
422130	3.1.1.3	Triacylglycerol lipase.	Triacylglycerol + H(2)O = diacylglycerol + a fatty acid anion.	\N	Hepatic lipase deficiency; MIM:151670. Congenital lipase deficiency; MIM:246600. Wolman disease; MIM:278000.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
422154	1.1.1.22	UDP-glucose 6-dehydrogenase.	UDP-glucose + 2 NAD(+) + H(2)O = UDP-glucuronate + 2 NADH.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
422154	1.1.1.22	UDP-glucose 6-dehydrogenase.	UDP-glucose + 2 NAD(+) + H(2)O = UDP-glucuronate + 2 NADH.	\N	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC
422154	1.1.1.22	UDP-glucose 6-dehydrogenase.	UDP-glucose + 2 NAD(+) + H(2)O = UDP-glucuronate + 2 NADH.	\N	\N	Nucleotide sugars metabolism	Nucleotide Metabolism	METABOLIC
422160	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	  RNA polymerase	TRANSCRIPTION	REGULATORY
422160	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
422160	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
422164	2.1.3.3	Ornithine carbamoyltransferase.	Carbamoyl phosphate + L-ornithine = phosphate + L-citrulline.	\N	Ornithine transcarbamylase deficiency; MIM:311250.	Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
422164	2.1.3.3	Ornithine carbamoyltransferase.	Carbamoyl phosphate + L-ornithine = phosphate + L-citrulline.	\N	Ornithine transcarbamylase deficiency; MIM:311250.	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
422185	1.1.1.100	3-oxoacyl-[acyl-carrier protein] reductase.	(3R)-3-hydroxyacyl-[acyl-carrier protein] + NADP(+) = 3-oxoacyl- [acyl-carrier protein] + NADPH.	\N	\N	Fatty acid biosynthesis (path 1)	Lipid Metabolism	METABOLIC
422189	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N
422229	2.7.1.48	Uridine kinase.	ATP + uridine = ADP + UMP.	\N	Immunodeficiency disease; MIM:191710.	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
422251	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
422263	3.4.19.12	Ubiquitinyl hydrolase 1.	Thiol-dependent hydrolysis of ester, thiolester, amide, peptide and isopeptide bonds formed by the C-terminal Gly of ubiquitin (a 76-residue protein attached to proteins as an intracellular targeting signal).	\N	\N	\N	\N	\N
422266	2.7.1.67	1-phosphatidylinositol 4-kinase.	ATP + 1-phosphatidyl-1D-myo-inositol = ADP + 1-phosphatidyl-1D-myo- inositol 4-phosphate.	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC
422281	3.1.-.-	Acting on ester bonds.	\N	\N	\N	\N	\N	\N
422325	5.4.99.7	Lanosterol synthase.	(S)-2,3-epoxysqualene = lanosterol.	\N	\N	Sterol biosynthesis	Lipid Metabolism	METABOLIC
422369	2.7.-.-	Transferring phosphorous-containing groups.	\N	\N	\N	\N	\N	\N
422428	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
422430	2.3.1.1	Amino-acid N-acetyltransferase.	Acetyl-CoA + L-glutamate = CoA + N-acetyl-L-glutamate.	\N	\N	Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
422446	4.1.1.46	O-pyrocatechuate decarboxylase.	2,3-dihydroxybenzoate = catechol + CO(2).	\N	\N	Carbazole degradation	Biodegradation of Xenobiotics	METABOLIC
422446	4.1.1.46	O-pyrocatechuate decarboxylase.	2,3-dihydroxybenzoate = catechol + CO(2).	\N	\N	Benzoate degradation via hydroxylation	Biodegradation of Xenobiotics	METABOLIC
422457	1.5.1.2	Pyrroline-5-carboxylate reductase.	L-proline + NAD(P)(+) = 1-pyrroline-5-carboxylate + NAD(P)H.	\N	\N	Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
422457	1.5.1.2	Pyrroline-5-carboxylate reductase.	L-proline + NAD(P)(+) = 1-pyrroline-5-carboxylate + NAD(P)H.	\N	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
422508	2.1.1.43	Histone-lysine N-methyltransferase.	S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine.	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC
422622	3.4.22.-	Cysteine endopeptidases.	\N	\N	\N	\N	\N	\N
422640	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Fatty acid biosynthesis (path 2)	Lipid Metabolism	METABOLIC
422640	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
422640	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
422640	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
422640	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Fatty acid metabolism	Lipid Metabolism	METABOLIC
422640	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Synthesis and degradation of ketone bodies	Lipid Metabolism	METABOLIC
