proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathwayClass	pathwayType
557347	6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase.	"ATP + 5'-phosphoribosylformylglycinamidine = ADP + phosphate + 5'-phosphoribosyl-5-aminoimidazole."			Purine metabolism	Nucleotide Metabolism	METABOLIC
557347	6.3.4.13	Phosphoribosylamine--glycine ligase.	"ATP + 5-phosphoribosylamine + glycine = ADP + phosphate + 5'-phosphoribosylglycinamide."			Purine metabolism	Nucleotide Metabolism	METABOLIC
557462	2.3.1.16	Acetyl-CoA C-acyltransferase.	Acyl-CoA + acetyl-CoA = CoA + 3-oxoacyl-CoA.		Pseudo-Zellweger syndrome; MIM:261510.	Benzoate degradation via hydroxylation	Biodegradation of Xenobiotics	METABOLIC
557462	2.3.1.16	Acetyl-CoA C-acyltransferase.	Acyl-CoA + acetyl-CoA = CoA + 3-oxoacyl-CoA.		Pseudo-Zellweger syndrome; MIM:261510.	Fatty acid biosynthesis (path 2)	Lipid Metabolism	METABOLIC
557462	2.3.1.16	Acetyl-CoA C-acyltransferase.	Acyl-CoA + acetyl-CoA = CoA + 3-oxoacyl-CoA.		Pseudo-Zellweger syndrome; MIM:261510.	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC
557462	2.3.1.16	Acetyl-CoA C-acyltransferase.	Acyl-CoA + acetyl-CoA = CoA + 3-oxoacyl-CoA.		Pseudo-Zellweger syndrome; MIM:261510.	Fatty acid metabolism	Lipid Metabolism	METABOLIC
557462	2.3.1.16	Acetyl-CoA C-acyltransferase.	Acyl-CoA + acetyl-CoA = CoA + 3-oxoacyl-CoA.		Pseudo-Zellweger syndrome; MIM:261510.	Bile acid biosynthesis	Lipid Metabolism	METABOLIC
557607	3.2.2.21	DNA-3-methyladenine glycosylase II.	Hydrolysis of alkylated DNA, releasing 3-methyladenine, 3-methylguanine, 7-methylguanine, and 7-methyladenine.					
557751	2.4.1.15	Alpha,alpha-trehalose-phosphate synthase (UDP-forming).	UDP-glucose + D-glucose 6-phosphate = UDP + alpha,alpha-trehalose 6-phosphate.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
557751	2.4.1.347							
557751	3.1.3.12	Trehalose-phosphatase.	Trehalose 6-phosphate + H(2)O = trehalose + phosphate.			Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
557855	2.1.1.319							
557926	1.3.3.3	Coproporphyrinogen oxidase.	Coproporphyrinogen-III + O(2) = protoporphyrinogen-IX + 2 CO(2).	Iron.	Coproporphyria; MIM:121300.	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
557977	2.3.2.27							
558311	2.7.11.1							
558376	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).			  RNA polymerase	TRANSCRIPTION	REGULATORY
558376	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).			Purine metabolism	Nucleotide Metabolism	METABOLIC
558376	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
558481	6.1.1.9	Valine--tRNA ligase.	ATP + L-valine + tRNA(Val) = AMP + diphosphate + L-valyl-tRNA(Val).			Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC
558481	6.1.1.9	Valine--tRNA ligase.	ATP + L-valine + tRNA(Val) = AMP + diphosphate + L-valyl-tRNA(Val).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
558503	3.6.3.10	Hydrogen/potassium-exchanging ATPase.	ATP + H(2)O + H(+)(In) + K(+)(Out) = ADP + phosphate + H(+)(Out) + K(+)(In).	Magnesium.		Oxidative phosphorylation	Energy Metabolism	METABOLIC
558503	3.6.3.9	Sodium/potassium-echanging ATPase.	ATP + H(2)O + Na(+)(In) + K(+)(Out) = ADP + phosphate + Na(+)(Out) + K(+)(In).	Magnesium.				
558565	2.6.1.62	Adenosylmethionine--8-amino-7-oxononanoate aminotransferase.	S-adenosyl-L-methionine + 8-amino-7-oxononanoate = S-adenosyl-4- methylthio-2-oxobutanoate + 7,8-diaminononanoate.	Pyridoxal-phosphate.		Biotin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
558565	6.3.3.3	Dethiobiotin synthase.	ATP + 7,8-diaminononanoate + CO(2) = ADP + phosphate + dethiobiotin.			Biotin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
558910	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).					
559001	3.6.4.13							
559092	1.5.1.7	Saccharopine dehydrogenase (NAD+, L-lysine forming).	N6-(L-1,3-dicarboxypropyl)-L-lysine + NAD(+) + H(2)O = L-lysine + 2-oxoglutarate + NADH.		Saccharopinuria; MIM:268700.	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC
559092	1.5.1.7	Saccharopine dehydrogenase (NAD+, L-lysine forming).	N6-(L-1,3-dicarboxypropyl)-L-lysine + NAD(+) + H(2)O = L-lysine + 2-oxoglutarate + NADH.		Saccharopinuria; MIM:268700.	Lysine degradation	Amino Acid Metabolism	METABOLIC
559092	3.4.19.12	Ubiquitinyl hydrolase 1.	Thiol-dependent hydrolysis of ester, thiolester, amide, peptide and isopeptide bonds formed by the C-terminal Gly of ubiquitin (a 76-residue protein attached to proteins as an intracellular targeting signal).					
559219	2.5.1.87							
559231	3.6.3.44	Xenobiotic-transporting ATPase.	ATP + H(2)O + xenobiotic(In) = ADP + phosphate + xenobiotic(Out).					
559360	2.6.1.16	Glutamine-fructose-6-phosphate transaminase (isomerizing).	L-glutamine + D-fructose 6-phosphate = L-glutamate + D-glucosamine 6-phosphate.			Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
559360	2.6.1.16	Glutamine-fructose-6-phosphate transaminase (isomerizing).	L-glutamine + D-fructose 6-phosphate = L-glutamate + D-glucosamine 6-phosphate.			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
559601	5.4.99.5	Chorismate mutase.	Chorismate = prephenate.			Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
559714	1.1.2.3	L-lactate dehydrogenase (cytochrome).	(S)-lactate + 2 ferricytochrome c = pyruvate + 2 ferrocytochrome c.	FMN; Protoheme IX.		Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
559933	3.6.1.11	Exopolyphosphatase.	{Polyphosphate}(N) + H(2)O = {polyphosphate}(N-1) + phosphate.			Purine metabolism	Nucleotide Metabolism	METABOLIC
560043	2.7.1.158							
560231	2.8.1.8							
560347	2.7.4.2	Phosphomevalonate kinase.	ATP + (R)-5-phosphomevalonate = ADP + (R)-5-diphosphomevalonate.			Sterol biosynthesis	Lipid Metabolism	METABOLIC
560861	1.6.5.3	NADH dehydrogenase (ubiquinone).	NADH + ubiquinone = NAD(+) + ubiquinol.	FAD; Iron-sulfur.		Oxidative phosphorylation	Energy Metabolism	METABOLIC
560861	1.6.5.3	NADH dehydrogenase (ubiquinone).	NADH + ubiquinone = NAD(+) + ubiquinol.	FAD; Iron-sulfur.		Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
560861	1.6.99.3	NADH dehydrogenase.	NADH + acceptor = NAD(+) + reduced acceptor.	Flavoprotein; Iron-sulfur.				
560933	3.1.26.11							
560957	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).					
561026	2.5.1.18	Glutathione transferase.	RX + glutathione = HX + R-S-glutathione.			Glutathione metabolism	Metabolism of Other Amino Acids	METABOLIC
561096	4.2.1.1	Carbonate dehydratase.	H(2)CO(3) = CO(2) + H(2)O.	Zinc.	Osteopetrosis-renal tubular acidosis syndrome; MIM:259730.	Nitrogen metabolism	Energy Metabolism	METABOLIC
561098	2.3.1.48	Histone acetyltransferase.	Acetyl-CoA + histone = CoA + acetyl-histone.					
561133	2.1.1.314							
561321	2.4.1.141	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase.	"UDP-N-acetyl-D-glucosamine + N-acetyl-D-glucosaminyl-diphosphodolichol = UDP + N,N''-diacetylchitobiosyldiphosphodolichol."			N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
561519	1.8.3.2	Thiol oxidase.	"4 R'C(R)SH + O(2) = 2 R'C(R)S-S(R)CR' + 2 H(2)O."					
561742	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).			  RNA polymerase	TRANSCRIPTION	REGULATORY
561742	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).			Purine metabolism	Nucleotide Metabolism	METABOLIC
561742	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
561748	3.4.21.53	Endopeptidase La.	Hydrolysis of large proteins such as globin, casein and denaturated serum albumin, in presence of ATP.					
561992	3.1.3.77							
562419	1.1.1.399							
562419	1.1.1.95	Phosphoglycerate dehydrogenase.	3-phosphoglycerate + NAD(+) = 3-phosphohydroxypyruvate + NADH.		3-phosphoglycerate dehydrogenase deficiency; MIM:601815.	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
562605	1.14.11.27							
563107	2.7.4.3	Adenylate kinase.	ATP + AMP = ADP + ADP.		Hemolytic anemia due to deficiency of adenylate kinase; MIM:103000.	Purine metabolism	Nucleotide Metabolism	METABOLIC
563193	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.					
563338	2.4.1.16	Chitin synthase.	UDP-N-acetyl-D-glucosamine + {(1,4)-(N-acetyl-beta-D-glucosaminyl)}(N) = UDP + {(1,4)-(N-acetyl-beta-D-glucosaminyl)}(N+1).			Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
563410	2.1.1.233							
563471	3.6.4.13							
564271	3.6.4.13							
564375	3.6.4.12							
564580	3.6.4.13							
564876	2.7.11.22							
564876	2.7.11.23							
565214	2.7.1.68	1-phosphatidylinositol-4-phosphate kinase.	ATP + 1-phosphatidyl-1D-myo-inositol 4-monophosphate = ADP + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate.			Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC
566002	2.6.1.9	Histidinol-phosphate aminotransferase.	L-histidinol-phosphate + 2-oxoglutarate = 3-(imidazol-4-yl)-2- oxopropyl phosphate + L-glutamate.	Pyridoxal-phosphate.		Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
566002	2.6.1.9	Histidinol-phosphate aminotransferase.	L-histidinol-phosphate + 2-oxoglutarate = 3-(imidazol-4-yl)-2- oxopropyl phosphate + L-glutamate.	Pyridoxal-phosphate.		Histidine metabolism	Amino Acid Metabolism	METABOLIC
566002	2.6.1.9	Histidinol-phosphate aminotransferase.	L-histidinol-phosphate + 2-oxoglutarate = 3-(imidazol-4-yl)-2- oxopropyl phosphate + L-glutamate.	Pyridoxal-phosphate.		Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
566002	2.6.1.9	Histidinol-phosphate aminotransferase.	L-histidinol-phosphate + 2-oxoglutarate = 3-(imidazol-4-yl)-2- oxopropyl phosphate + L-glutamate.	Pyridoxal-phosphate.		Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
566424	3.4.22.49							
567055	3.1.26.5	Ribonuclease P.	"Endonucleolytic cleavage of RNA, removing 5'-extra-nucleotide from tRNA precursor."					
567512	6.1.1.11	Serine--tRNA ligase.	ATP + L-serine + tRNA(Ser) = AMP + diphosphate + L-seryl-tRNA(Ser).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
567512	6.1.1.11	Serine--tRNA ligase.	ATP + L-serine + tRNA(Ser) = AMP + diphosphate + L-seryl-tRNA(Ser).			Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
567592	3.5.1.54	Allophanate hydrolase.	Urea-1-carboxylate + H(2)O = 2 CO(2) + 2 NH(3).			Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
567592	3.5.1.54	Allophanate hydrolase.	Urea-1-carboxylate + H(2)O = 2 CO(2) + 2 NH(3).			Atrazine degradation	Biodegradation of Xenobiotics	METABOLIC
567592	6.3.4.6	Urea carboxylase.	ATP + urea + CO(2) = ADP + phosphate + urea-1-carboxylate.	Biotin.		Nitrogen metabolism	Energy Metabolism	METABOLIC
567592	6.3.4.6	Urea carboxylase.	ATP + urea + CO(2) = ADP + phosphate + urea-1-carboxylate.	Biotin.		Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
567698	1.3.1.38	Trans-2-enoyl-CoA reductase (NADPH).	Acyl-CoA + NADP(+) = trans-2,3-dehydroacyl-CoA + NADPH.					
567953	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).					
568263	3.1.4.12	Sphingomyelin phosphodiesterase.	Sphingomyelin + H(2)O = N-acylsphingosine + choline phosphate.		Niemann-Pick disease, types A and B; MIM:257200.	Sphingophospholipid biosynthesis	Metabolism of Complex Lipids	METABOLIC
568351	3.5.4.5	Cytidine deaminase.	Cytidine + H(2)O = uridine + NH(3).			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
568397	3.4.23.25	Saccharopepsin.	Hydrolysis of proteins with broad specificity for peptide bonds. Cleaves -Leu-Leu-|-Val-Tyr- bond in a synthetic substrate. Does not act on esters of Tyr or Arg.					
568489	3.1.2.1	Acetyl-CoA hydrolase.	Acetyl-CoA + H(2)O = CoA + acetate.			Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
568577	3.1.4.54							
568590	4.3.3.6							
568673	2.4.2.17	ATP phosphoribosyltransferase.	1-(5-phospho-D-ribosyl)-ATP + diphosphate = ATP + 5-phospho-alpha- D-ribose 1-diphosphate.			Histidine metabolism	Amino Acid Metabolism	METABOLIC
569125	3.1.1.97							
569283	1.15.1.1	Superoxide dismutase.	2 peroxide radical + 2 H(+) = O(2) + H(2)O(2).	Copper and Zinc or Iron or Manganese.				
569703	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.					
569816	3.1.26.5	Ribonuclease P.	"Endonucleolytic cleavage of RNA, removing 5'-extra-nucleotide from tRNA precursor."					
569849	2.1.2.9	Methionyl-tRNA formyltransferase.	10-formyltetrahydrofolate + L-methionyl-tRNA + H(2)O = tetrahydrofolate + N-formylmethionyl-tRNA.			One carbon pool by folate	Metabolism of Cofactors and Vitamins	METABOLIC
569849	2.1.2.9	Methionyl-tRNA formyltransferase.	10-formyltetrahydrofolate + L-methionyl-tRNA + H(2)O = tetrahydrofolate + N-formylmethionyl-tRNA.			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
569849	2.1.2.9	Methionyl-tRNA formyltransferase.	10-formyltetrahydrofolate + L-methionyl-tRNA + H(2)O = tetrahydrofolate + N-formylmethionyl-tRNA.			Methionine metabolism	Amino Acid Metabolism	METABOLIC
570345	2.1.1.221							
570487	2.3.1.86	Fatty-acyl-CoA synthase.	Acetyl-CoA + N malonyl-CoA + 2N NADH + 2N NADPH = a long-chain acyl-CoA + N CoA + N CO(2) + 2N NAD(+) + 2N NADP(+).			Fatty acid biosynthesis (path 1)	Lipid Metabolism	METABOLIC
570554	1.1.1.28	D-lactate dehydrogenase.	(R)-lactate + NAD(+) = pyruvate + NADH.			Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
570707	2.1.1.219							
570707	2.1.1.220							
570832	2.3.1.20	Diacylglycerol O-acyltransferase.	Acyl-CoA + 1,2-diacylglycerol = CoA + triacylglycerol.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
570832	2.3.1.26	Sterol O-acyltransferase.	Acyl-CoA + cholesterol = CoA + cholesterol ester.			Bile acid biosynthesis	Lipid Metabolism	METABOLIC
570832	2.3.1.75	Long-chain-alcohol O-fatty-acyltransferase.	Acyl-CoA + a long-chain alcohol = CoA + a long-chain ester.					
570832	2.3.1.76	Retinol O-fatty-acyltransferase.	Acyl-CoA + retinol = CoA + retinyl ester.			Retinol metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
570854	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.					
570901	1.8.1.7							
570952	2.3.3.1	Citrate (si)-synthase.		Citrate + CoA = acetyl-CoA + H(2)O + oxaloacetate.				
570967	4.2.1.19	Imidazoleglycerol-phosphate dehydratase.	D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate = 3-(imidazol-4-yl)- 2-oxopropyl phosphate + H(2)O.			Histidine metabolism	Amino Acid Metabolism	METABOLIC
571081	1.3.1.89							
571330	2.4.1.173	Sterol glucosyltransferase.	UDP-glucose + a sterol = UDP + an O-glucosylsterol.					
571691	2.7.1.105	6-phosphofructo-2-kinase.	ATP + D-fructose 6-phosphate = ADP + D-fructose 2,6-bisphosphate.			Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
571691	3.1.3.46	Fructose-2,6-bisphosphate 2-phosphatase.	D-fructose 2,6-bisphosphate + H(2)O = D-fructose 6-phosphate + phosphate.			Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
571949	6.3.5.3	Phosphoribosylformylglycinamidine synthase.	"ATP + 5'-phosphoribosylformylglycinamide + L-glutamine + H(2)O = ADP + phosphate + 5'-phosphoribosylformylglycinamidine + L-glutamate."			Purine metabolism	Nucleotide Metabolism	METABOLIC
572098	2.5.1.58							
572098	2.5.1.59							
572257	2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase.	5-methyltetrahydropteroyltri-L-glutamate + L-homocysteine = tetrahydropteroyltri-L-glutamate + L-methionine.			Methionine metabolism	Amino Acid Metabolism	METABOLIC
572413	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.					
572588	6.3.5.1	NAD(+) synthase (glutamine-hydrolysing).	ATP + deamido-NAD(+) + L-glutamine + H(2)O = AMP + diphosphate + NAD(+) + L-glutamate.			Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
572588	6.3.5.1	NAD(+) synthase (glutamine-hydrolysing).	ATP + deamido-NAD(+) + L-glutamine + H(2)O = AMP + diphosphate + NAD(+) + L-glutamate.			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
573003	4.1.3.4	Hydroxymethylglutaryl-CoA lyase.	(S)-3-hydroxy-3-methylglutaryl-CoA = acetyl-CoA + acetoacetate.		HMG-CoA lyase deficiency; MIM:246450.	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC
573003	4.1.3.4	Hydroxymethylglutaryl-CoA lyase.	(S)-3-hydroxy-3-methylglutaryl-CoA = acetyl-CoA + acetoacetate.		HMG-CoA lyase deficiency; MIM:246450.	Synthesis and degradation of ketone bodies	Lipid Metabolism	METABOLIC
573003	4.1.3.4	Hydroxymethylglutaryl-CoA lyase.	(S)-3-hydroxy-3-methylglutaryl-CoA = acetyl-CoA + acetoacetate.		HMG-CoA lyase deficiency; MIM:246450.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
573318	2.4.2.18	Anthranilate phosphoribosyltransferase.	"Anthranilate + phosphoribosylpyrophosphate = N-5'-phosphoribosyl- anthranilate + diphosphate."			Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
573476	3.6.3.54							
573629	6.2.1.45							
573650	6.1.1.17	Glutamate--tRNA ligase.	ATP + L-glutamate + tRNA(Glu) = AMP + diphosphate + L-glutamyl- tRNA(Glu).			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
573650	6.1.1.17	Glutamate--tRNA ligase.	ATP + L-glutamate + tRNA(Glu) = AMP + diphosphate + L-glutamyl- tRNA(Glu).			Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
573650	6.1.1.17	Glutamate--tRNA ligase.	ATP + L-glutamate + tRNA(Glu) = AMP + diphosphate + L-glutamyl- tRNA(Glu).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
574128	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).			Purine metabolism	Nucleotide Metabolism	METABOLIC
574128	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).			  DNA polymerase	REPLICATION AND REPAIR	REGULATORY
574128	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
574754	2.4.1.186	Glycogenin glucosyltransferase.	UDP-glucose + glycogenin = UDP + glucosylglycogenin.					
575359	2.7.11.22							
575639	2.7.7.41	Phosphatidate cytidylyltransferase.	CTP + phosphatidate = diphosphate + CDP-diacylglycerol.					
575639	2.7.7.41	Phosphatidate cytidylyltransferase.	CTP + phosphatidate = diphosphate + CDP-diacylglycerol.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
575645	3.6.3.8	Calcium-transporting ATPase.	ATP + H(2)O + Ca(2+)(Cis) = ADP + phosphate + Ca(2+)(Trans).	Magnesium.	Darier disease; MIM:124200. Benign chronic pemphigus; MIM:169600.			
575808	4.2.1.104							
576059	4.2.3.1							
576203	2.7.1.28	Triokinase.	ATP + D-glyceraldehyde = ADP + D-glyceraldehyde 3-phosphate.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
576203	2.7.1.28	Triokinase.	ATP + D-glyceraldehyde = ADP + D-glyceraldehyde 3-phosphate.			Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
576203	2.7.1.29	Glycerone kinase.	ATP + glycerone = ADP + glycerone phosphate.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
576203	4.6.1.15							
576284	2.7.11.1							
576467	2.8.1.6	Biotin synthase.	Dethiobiotin + sulfur = biotin.	Iron-sulfur.		Biotin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
576670	1.14.14.23							
576670	1.14.14.29							
576742	2.7.11.1							
576944	4.2.1.69	Cyanamide hydratase.	Urea = cyanamide + H(2)O.					
577009	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase.	"The C-O-P bond 3' to the apurinic or apyrimidinic site in DNA is broken by a beta-elimination reaction, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate."					
577016	1.97.1.4	Formate acetyltransferase activating enzyme.	"S-adenosyl-L-methionine + dihydroflavodoxin + [formate acetyltransferase]-glycine = 5'-deoxyadenosine + methionine + flavodoxin + [formate acetyltransferase]-glycine-2-yl radical."	Iron-sulfur.				
577138	2.4.2.29	Queuine tRNA-ribosyltransferase.	tRNA guanine + queuine = tRNA queuine + guanine.					
577170	1.1.1.349							
577224	6.2.1.3	Long-chain-fatty-acid--CoA ligase.	ATP + a long-chain carboxylic acid + CoA = AMP + diphosphate + an acyl-CoA.			Fatty acid metabolism	Lipid Metabolism	METABOLIC
